Country Name,Country Code,Year,ICT Service Imports (%),ICT Service Exports,Service Imports,Calculated ICT Service Imports,ICT_Exp-Imp,Cloud_Revenue_pC,Cloud_Companies_pP
Hungary,HUN,2019,56.9475879763212,2823884239.39002,22183130874.5798,12632757970.703802,-9808873731.313782,26.2507951987922,2.164948453608248
Hungary,HUN,2020,62.3984907470575,2883996017.45937,17980888446.044,11219803013.243496,-8335806995.784126,36.94174096791855,2.270616162658685
Hungary,HUN,2021,58.9794831399103,3094706187.17351,21528665240.6506,12697495485.85725,-9602789298.68374,52.13220755795698,2.383172728214693
Hungary,HUN,2022,52.606722256983,3461060220.93485,23765804543.6569,12502410788.41903,-9041350567.48418,68.73604574512899,2.497398543184183
Hungary,HUN,2023,51.9261615058975,3773944746.75815,27226513377.3516,14137683308.74838,-10363738561.99023,156.5120255044849,2.604166666666667
Hungary,HUN,2024,51.4409657444951,4319443950.35233,27942290331.6937,14373783997.753923,-10054340047.401592,178.2999579048308,2.608242044861763
Iceland,ISL,2018,35.8494347237624,380253557.6248215,4153043928.418728,1488842772.1676495,-1108589214.542828,NaN,14.61988304093567
Iceland,ISL,2019,36.5118443821131,407487154.465608,3568869720.85158,1303060158.6776829,-895573004.2120749,NaN,14.32664756446992
Iceland,ISL,2020,54.3281028449287,347312412.29156,2308960151.23863,1254414245.6133442,-907101833.3217844,NaN,14.12429378531074
Iceland,ISL,2021,50.6719531809252,417619289.807676,3026024349.54938,1533345641.647058,-1115726351.839382,NaN,13.96648044692737
Iceland,ISL,2022,44.0061528033013,486037668.455635,4470137406.9307,1967135497.8114543,-1481097829.3558192,NaN,13.6986301369863
Iceland,ISL,2023,43.1186930064345,542605760.561679,4782914137.28339,2062330063.61658,-1519724303.0549011,NaN,13.33333333333333
Iceland,ISL,2024,43.0932766805914,531983098.13553,5204264982.03062,2242688307.8975854,-1710705209.7620554,NaN,13.02083333333333
India,IND,2018,48.4381452162839,84655434762.65565,124181614506.5803,60151270766.623245,24504163996.03241,1.10008925424643,0.9123427779194057
India,IND,2019,53.8844036123138,94405195913.7423,130535200230.311,70338114148.24274,24067081765.49956,1.581557747224678,0.9615996390747821
India,IND,2020,62.7496496515862,99471420011.2151,116037457855.902,72813098269.18549,26658321742.029617,2.275342019144933,1.001871257753044
India,IND,2021,58.7317505057131,119524198143.803,137974001271.287,81034546189.40169,38489651954.401306,3.278645142370622,1.013808253123837
India,IND,2022,53.4178906783833,144798242741.809,176844444022.799,94466571778.89354,50331670962.91545,4.321207525324527,1.016813049641787
India,IND,2023,59.8185080098676,162588882964.279,178397594815.944,106714779544.3866,55874103419.8924,9.9596932023598,1.016359752153815
India,IND,2024,60.4944021883195,177745449130.557,196677420819.549,118978829964.1916,58766619166.3654,11.93681448066009,1.01406653164276
Indonesia,IDN,2018,34.7624533332469,1225741464.475306,37691919313.8479,13102635861.881453,-11876894397.406149,0.6297576492651243,0.2877022433203867
Indonesia,IDN,2019,37.1076692106685,1320695756.1112,39282377514.925,14576774706.32439,-13256078950.21319,0.934903864261482,0.2959777005155257
Indonesia,IDN,2020,54.4335071198634,1275840785.43251,24771467208.5554,13483978366.663631,-12208137581.23112,1.385270352499004,0.2960725970007846
Indonesia,IDN,2021,55.8890988824878,1717925589.40651,28549785477.5651,15956217836.2945,-14238292246.88799,2.059045197796535,0.3007198940879203
Indonesia,IDN,2022,45.3465724035525,2372420319.15192,43164681973.9757,19573703764.092064,-17201283444.940144,2.742964739915897,0.3010300304656898
Indonesia,IDN,2023,41.6207659902713,2773687950.53508,51282914151.4523,21344341691.96769,-18570653741.43261,7.437864856623395,0.3014036799954072
Indonesia,IDN,2024,41.4083831785453,3760052544.72142,57574713020.6077,23840757781.52105,-20080705236.79963,8.830516833264465,0.2982912174542975
Iraq,IRQ,2018,12.4881251979134,143600000.0,18000300000.0,2247900000.0000057,-2104300000.0000052,0.9472395554169852,NaN
Iraq,IRQ,2019,9.69302293034301,111400000.0,22864900000.0,2216299999.999999,-2104899999.999999,1.328576016670157,NaN
Iraq,IRQ,2020,10.7346554719166,129800000.0,13816000000.0,1483099999.9999974,-1353299999.9999974,1.863821342510575,NaN
Iraq,IRQ,2021,12.134519385955,189400000.0,15985800000.0,1939799999.9999945,-1750399999.9999945,2.615190118430334,NaN
Iraq,IRQ,2022,14.7923062746385,162500000.0,22246700000.0,3290800000.000004,-3128300000.000004,3.90294968987483,NaN
Iraq,IRQ,2023,16.2201159882188,140400000.0,25226700000.0,4091799999.999992,-3951399999.999992,7.790502287920206,NaN
Iraq,IRQ,2024,13.194853500824,92400000.0,30218600000.0,3987300000.0000014,-3894900000.0000014,9.241863033131708,NaN
Ireland,IRL,2018,82.5328619504272,116096168405.0457,259799973971.1812,214420353864.8808,-98324185459.8351,71.85940510470911,17.88617886178862
Ireland,IRL,2019,87.62036524638,139951548862.2,393250663057.708,344567667304.9749,-204616118442.7749,101.3465174551078,18.41473178542834
Ireland,IRL,2020,88.090522255058,168381643104.149,403533822668.916,355475051864.8478,-187093408760.6988,143.475768945191,18.5991294024535
Ireland,IRL,2021,84.658943322247,221096842960.245,367757139185.138,311339308026.26294,-90242465066.01794,202.6689496039895,18.34504293520687
Ireland,IRL,2022,82.9424319815743,215747855467.979,379767573363.204,314988461224.8508,-99240605756.87184,255.9263852246241,17.92866679382033
Ireland,IRL,2023,83.006852566767,246946257949.176,418633904926.16,347494828256.5571,-100548570307.38112,621.0150973777432,17.63271431251172
Ireland,IRL,2024,84.2902047664652,301732326532.076,466569005242.27,393271969895.5691,-91539643363.4931,700.2402853277543,17.52120988565105
Israel,ISR,2018,49.2663184647593,23618100000.0,32146100000.0,15837199999.99999,7780900000.00001,110.0847179092262,20.9483049893006
Israel,ISR,2019,50.285255336868,28224400000.0,33741700000.0,16967099999.999989,11257300000.000011,147.1385936019726,21.65506573859242
Israel,ISR,2020,69.4764993413049,32850900000.0,27782200000.0,19302100000.000008,13548799999.999992,196.9278018318852,21.70609941393532
Israel,ISR,2021,65.5433685523126,41342400000.0,35766700000.0,23442699999.99999,17899700000.00001,263.9288081102991,21.77858439201452
Israel,ISR,2022,57.1957708871116,46535200000.0,47300700000.0,27054000000.0,19481200000.0,322.8591757705822,21.46372107632709
Israel,ISR,2023,58.3459817820352,50434400000.0,47634300000.0,27792700000.0,22641700000.0,656.384387081508,20.82275266632809
Israel,ISR,2024,61.9065193419898,53521500000.0,44437000000.0,27509400000.000008,26012099999.999992,743.141721738076,20.65784195748095
Italy,ITA,2018,43.5358102418356,9406402688.608055,126637129418.9926,55132500359.56038,-45726097670.95232,27.74746264682336,5.856051252961393
Italy,ITA,2019,42.721529536913,8966451642.5053,122835420262.769,52477170349.35008,-43510718706.84478,39.943621839097,6.068508952304529
Italy,ITA,2020,53.3571266740924,8844642203.89596,94671265454.3778,50513867032.45865,-41669224828.56269,57.55375975219182,6.237319964453984
Italy,ITA,2021,49.9341634867008,8479304294.51659,115513094019.336,57680497216.16164,-49201192921.64505,83.24907918405225,6.330609764332501
Italy,ITA,2022,45.8815366677672,8642757208.52275,139607790941.734,64054199791.99146,-55411442583.46871,109.5571147660329,6.352702015924106
Italy,ITA,2023,46.6374351717247,9483593907.31962,150325031092.119,70107738922.46199,-60624145015.14237,271.8715664007818,6.373205417224605
Italy,ITA,2024,46.4353678955321,9216054841.75702,160172611531.749,74376741432.64912,-65160686590.892105,310.4724418546086,6.376015329568771
Jamaica,JAM,2018,40.6246957089737,128017122.9168592,2405794487.365641,977346689.8755552,-849329566.958696,1.867714446087454,NaN
Jamaica,JAM,2019,41.3050986868391,127564045.977379,2624006921.44539,1083848648.452507,-956284602.475128,2.744232550268835,NaN
Jamaica,JAM,2020,34.753670942989,127564045.977379,1714152922.62522,595731066.1887977,-468167020.2114188,4.032105321686854,NaN
Jamaica,JAM,2021,25.1709810375272,127564045.977379,3142711480.67189,791051310.8641115,-663487264.8867326,5.924385983998703,NaN
Jamaica,JAM,2022,35.179869112351,127564045.977379,3216946863.59772,1131717696.0275586,-1004153650.0501796,8.388753225989106,NaN
Jamaica,JAM,2023,37.6528547889288,127564045.977379,3464229600.27677,1304381340.947301,-1176817294.9699218,21.53919114369381,NaN
Jamaica,JAM,2024,38.0676098858214,127565622.584537,3457421853.54046,1316157863.3129177,-1188592240.728381,24.3615478017817,NaN
Japan,JPN,2018,63.575533808872,4892465731.526612,203432052176.9435,129333013109.83484,-124440547378.30824,44.98864247637393,2.719475078066327
Japan,JPN,2019,67.0677829693897,7455242135.90552,219429957372.03,147166807580.0974,-139711565444.1919,62.58326884558883,2.875908129392098
Japan,JPN,2020,72.6890342265934,10210427797.2278,198035320576.237,143949961954.40488,-133739534157.17708,87.12718911556486,3.01154558240431
Japan,JPN,2021,72.9026390917525,10494911436.997,209402219647.523,152659744439.75256,-142164833002.75555,121.2833106532062,3.139642367640965
Japan,JPN,2022,69.8796215572142,11202751170.1783,212636345386.932,148589473449.47894,-137386722279.30064,160.6135064883649,3.214379952503938
Japan,JPN,2023,67.501163753926,11760060207.5878,232860687227.607,157183673804.02444,-145423613596.43665,357.3266880948721,3.277582301055574
Japan,JPN,2024,63.7114152693254,11012590447.3901,246310848083.2,156928127275.68478,-145915536828.29468,406.0865462802882,3.293244006780208
Jordan,JOR,2018,7.0431508832899,15633802.81690141,4863380281.69014,342535211.2676059,-326901408.4507045,0.8112274185655735,NaN
Jordan,JOR,2019,7.00048753907481,13661971.8309859,4911126760.56338,343802816.90140784,-330140845.07042193,1.118224757267845,NaN
Jordan,JOR,2020,11.0125142207053,15070422.5352112,3095070422.53521,340845070.42253363,-325774647.8873224,1.543440351103782,NaN
Jordan,JOR,2021,6.50935720097641,31408450.7042253,4154366197.18309,270422535.2112673,-239014084.507042,2.133395139565805,NaN
Jordan,JOR,2022,5.6813952911405,25492957.7464788,5677042253.52112,322535211.2676054,-297042253.5211266,2.485649745305118,NaN
Jordan,JOR,2023,6.47077787500575,33239436.6197183,6116338028.16901,395774647.88732326,-362535211.26760495,6.049052761748229,NaN
Jordan,JOR,2024,6.11294097252319,48169014.084507,6499718309.85915,397323943.66197175,-349154929.5774648,7.325675412832482,NaN
Kazakhstan,KAZ,2018,50.7667695833759,122458318.8358315,12081607964.3439,6133442077.225259,-6010983758.389427,1.032551161652116,0.1094331363536879
Kazakhstan,KAZ,2019,50.0337359596514,131614002.399069,11541022974.0196,5774404961.863674,-5642790959.464605,1.490201402426455,0.1080263584314573
Kazakhstan,KAZ,2020,57.9581035699876,144951860.386401,8445656785.65116,4894942506.993384,-4749990646.606983,2.150589401865244,0.1599488163787588
Kazakhstan,KAZ,2021,48.6887714761336,191907746.0,8034559396.74642,3911928263.796083,-3720020517.796083,3.10365733060073,0.1578864270301563
Kazakhstan,KAZ,2022,40.1598973750048,477241640.0,9805958017.08537,3938062676.29754,-3460821036.29754,4.297879427473413,0.1527883880825057
Kazakhstan,KAZ,2023,35.350047690114,721961621.0,12284964007.9297,4342740635.51649,-3620779014.51649,10.24282944865484,0.1507537688442211
Kazakhstan,KAZ,2024,32.6633296836274,855301573.930182,12982741068.1419,4240595517.058878,-3385293943.128696,11.65254072141121,0.1490387003825326
Kenya,KEN,2018,28.0383700522595,570245522.2664922,3881144035.409905,1088209526.9094265,-517964004.6429342,0.4711142278286248,0.5172413793103449
Kenya,KEN,2019,27.4971662946135,628827610.941533,3854789279.83508,1059957818.583186,-431130207.64165306,0.6297055237610596,0.5042016806722689
Kenya,KEN,2020,27.6928944637694,567129881.228679,3416477621.60979,946121542.1306978,-378991660.9020189,0.842270495451887,0.4918335143553907
Kenya,KEN,2021,30.0244625847241,973328921.924681,4218013609.20251,1266435917.913578,-293106995.9888971,1.132864765692484,0.5025428669065471
Kenya,KEN,2022,29.7888585339884,1041118247.36841,5636078178.74552,1678923355.5314927,-637805108.1630827,1.300140532508363,0.4936808846761453
Kenya,KEN,2023,28.9079967407991,759300921.57065,5428498979.86263,1569270308.1730013,-809969386.6023513,2.820559809862015,0.5044723413337473
Kenya,KEN,2024,27.1879940894593,853401195.562862,5638289796.69828,1532937896.6729152,-679536701.1100532,3.37109258345783,0.4957669132789261
"Korea, Rep.",KOR,2018,48.6440495795092,6610100000.0,133046900000.0,64719400000.00003,-58109300000.00003,NaN,NaN
"Korea, Rep.",KOR,2019,50.4721305253428,7669200000.0,130684200000.0,65959100000.00003,-58289900000.00003,NaN,NaN
"Korea, Rep.",KOR,2020,59.8213760253935,9259000000.0,105349800000.0,63021700000.00001,-53762700000.00001,NaN,NaN
"Korea, Rep.",KOR,2021,59.7610098437313,14782300000.0,129168500000.0,77192400000.00008,-62410100000.00008,NaN,NaN
"Korea, Rep.",KOR,2022,57.8625301710495,14480300000.0,143432200000.0,82993500000.00006,-68513200000.00006,NaN,NaN
"Korea, Rep.",KOR,2023,55.7239010292552,15114100000.0,157784000000.0,87923400000.00003,-72809300000.00003,NaN,NaN
"Korea, Rep.",KOR,2024,56.1471203015938,16516700000.0,171462400000.0,96271199999.99995,-79754499999.99995,NaN,NaN
Kosovo,XKX,2018,29.08172455424,65688948.3922756,829711254.8533242,241294341.731972,-175605393.3396964,NaN,NaN
Kosovo,XKX,2019,25.9594569979849,75271735.9283464,837103622.30486,217307554.86080408,-142035818.9324577,NaN,NaN
Kosovo,XKX,2020,34.029018699162,81797574.8041733,692661842.402336,235706027.87305093,-153908453.06887764,NaN,NaN
Kosovo,XKX,2021,30.6026095580879,116190044.25625,1028039698.32991,314606974.9820471,-198416930.7257971,NaN,NaN
Kosovo,XKX,2022,28.9572593288793,219591905.734491,1180820700.62519,341933312.4891257,-122341406.75463474,NaN,NaN
Kosovo,XKX,2023,26.4991723087486,309278449.140006,1447755835.17411,383643313.3727498,-74364864.2327438,NaN,NaN
Kosovo,XKX,2024,24.1027187927303,376990734.529994,1706039021.32893,411201787.8051601,-34211053.275166094,NaN,NaN
Kuwait,KWT,2018,-9.89567003835417,3264433082.800818,36835282618.72958,-3645098025.644705,6909531108.445522,6.148736271382988,NaN
Kuwait,KWT,2019,2.4674663313172,4373407734.24183,30217644896.2767,745610213.9326178,3627797520.309212,8.585409981244176,NaN
Kuwait,KWT,2020,2.69476050980821,4292531589.40812,19179365208.8883,516837959.6810168,3775693629.727103,12.47003279421255,NaN
Kuwait,KWT,2021,8.064581282292,4017049955.19076,21087948774.3276,1700654769.6737485,2316395185.517012,18.0853798633294,NaN
Kuwait,KWT,2022,9.41074710845084,4609453875.90809,27544877826.2574,2592178793.560835,2017275082.3472548,22.07245985553045,NaN
Kuwait,KWT,2023,11.3182784655677,5172402384.40129,30402336869.04,3441021146.8779035,1731381237.5233865,44.83397613853989,NaN
Kuwait,KWT,2024,13.5942256222542,5471545644.40806,28077485650.1862,3816916748.342359,1654628896.065701,53.44882297978253,NaN
Lao PDR,LAO,2018,4.26591313003448,26027531.43702668,1249379393.061835,53297439.57256992,-27269908.13554324,NaN,NaN
Lao PDR,LAO,2019,3.16924859966621,33402507.2028157,1246250508.4236,39496776.78654797,-6094269.583732266,NaN,NaN
Lao PDR,LAO,2020,11.3739777737807,37279782.5646311,445476747.081225,50668426.20037979,-13388643.635748692,NaN,NaN
Lao PDR,LAO,2021,2.80251844190238,41410323.0219844,252062700.980423,7064103.680133606,34346219.341850795,NaN,NaN
Lao PDR,LAO,2022,3.47359222519058,22357439.0185121,738377045.313359,25648207.63859676,-3290768.6200846583,NaN,NaN
Lao PDR,LAO,2023,5.64629161729702,100320195.04123,947250935.350227,53484550.15744749,46835644.883782506,NaN,NaN
Lao PDR,LAO,2024,1.64215981408515,60763412.5429482,1266985760.12902,20805931.00302004,39957481.53992816,NaN,NaN
Latvia,LVA,2018,40.5571185975938,918399510.2747242,3564388992.032964,1445613470.7783875,-527213960.5036633,NaN,4.136504653567735
Latvia,LVA,2019,43.4700920200586,954838467.153668,3544983344.04757,1541007521.7532294,-586169054.5995613,NaN,4.166666666666667
Latvia,LVA,2020,49.8270200737012,978519396.954453,3300057642.40997,1644320383.9273262,-665800986.9728732,NaN,4.19287211740042
Latvia,LVA,2021,51.2352584015659,1137463733.40548,4255808866.66667,2180474669.913421,-1043010936.5079412,NaN,5.282620179609086
Latvia,LVA,2022,49.2141060325125,1306518796.63149,5133309071.88854,2526312169.615809,-1219793372.984319,NaN,5.863539445628998
Latvia,LVA,2023,47.2830826161205,1374347235.42011,5755842663.07869,2721539841.637408,-1347192606.2172978,NaN,5.841741901221456
Latvia,LVA,2024,46.9677099068562,1472402779.61763,5864044145.4727,2754207243.055602,-1281804463.437972,NaN,5.876068376068376
Lesotho,LSO,2018,13.0977764976772,84228.89363007394,489399348.3509377,64100432.82809449,-64016203.93446442,0.2575449573580423,NaN
Lesotho,LSO,2019,13.3076733162883,421824.634082554,455159398.030922,60571125.75833946,-60149301.1242569,0.3408114981287255,NaN
Lesotho,LSO,2020,12.8701488688412,22356.3213306387,388247379.430757,49968015.71211317,-49945659.390782535,0.4510199171129516,NaN
Lesotho,LSO,2021,13.0447473659909,3607097.12911712,409392414.545354,53404206.21297161,-49797109.0838545,0.5937479508670612,NaN
Lesotho,LSO,2022,11.2272442450401,17183.1909049734,447523790.398631,50244589.00271562,-50227405.81181064,0.6413729303535289,NaN
Lesotho,LSO,2023,11.785220862976,15183.5632987661,413790171.921305,48766085.6702139,-48750902.10691513,1.332916527532044,NaN
Lesotho,LSO,2024,11.2329551693679,15284.4362924797,415086615.491679,46626493.432226814,-46611208.99593434,1.601579809482801,NaN
Lithuania,LTU,2018,25.7087134471901,666473876.3911169,7065520835.955854,1816454505.2674007,-1149980628.876284,NaN,5.353319057815845
Lithuania,LTU,2019,28.6997880776518,761737257.681268,7754549676.9163,2225539323.6512103,-1463802065.9699423,NaN,5.368647100930565
Lithuania,LTU,2020,34.8091066658238,1093019743.70297,6782536016.06465,2360940196.47986,-1267920452.7768898,NaN,5.366726296958856
Lithuania,LTU,2021,36.0658484070642,1466675516.10461,9612802766.14143,3466938873.306642,-2000263357.202032,NaN,5.35523027490182
Lithuania,LTU,2022,34.2744082466753,1836098853.11851,12047434095.0465,4129186744.9853888,-2293087891.8668785,NaN,5.311614730878187
Lithuania,LTU,2023,36.2544803656531,2317228267.72193,13401966167.2084,4858813192.702042,-2541584924.980112,NaN,5.549774540409296
Lithuania,LTU,2024,35.0611089934637,2837501237.16311,14734008441.3933,5165906758.743046,-2328405521.579936,NaN,5.878284923928078
Luxembourg,LUX,2018,36.5246112987661,4529270502.891109,87687047160.19298,32027353134.6262,-27498082631.73509,NaN,26.578073089701
Luxembourg,LUX,2019,39.9044428182267,4482466723.5752,93360640979.1404,37255043594.251,-32772576870.6758,NaN,26.05863192182411
Luxembourg,LUX,2020,35.9946043401634,4648575477.22585,99102520116.0821,35671560006.9146,-31022984529.688747,NaN,25.55910543130991
Luxembourg,LUX,2021,33.861258919692,5420344524.18311,125010444445.314,42330110270.2855,-36909765746.10239,NaN,25.19685039370079
Luxembourg,LUX,2022,35.2484012640101,5745614297.25812,120098326287.808,42332739961.28669,-36587125664.02857,NaN,24.80620155038759
Luxembourg,LUX,2023,37.5733647731264,6685452320.07053,129861448167.291,48793315619.56072,-42107863299.49019,NaN,24.20574886535552
Luxembourg,LUX,2024,33.3633154232836,5720776822.8479,116584512131.96,38896458517.28216,-33175681694.434258,NaN,23.80952380952381
"Macao SAR, China",MAC,2018,25.2711938411934,30103087.48658215,5338436181.856712,1349086555.6054137,-1318983468.1188316,NaN,NaN
"Macao SAR, China",MAC,2019,35.7988183352321,24958343.2787126,5107409514.71725,1828392253.8099875,-1803433910.531275,NaN,NaN
"Macao SAR, China",MAC,2020,34.8626040146746,22698897.9296411,3203114005.29701,1116688951.80528,-1093990053.875639,NaN,NaN
"Macao SAR, China",MAC,2021,30.8710738802893,16926294.4963025,4061411937.10586,1253801479.6868386,-1236875185.190536,NaN,NaN
"Macao SAR, China",MAC,2022,31.1001229884576,14345237.4067771,4035869613.30281,1255160413.390962,-1240815175.9841847,NaN,NaN
"Macao SAR, China",MAC,2023,34.0995143406338,18225023.9020124,6140540064.84224,2093894340.003244,-2075669316.101232,NaN,NaN
"Macao SAR, China",MAC,2024,35.7224150479612,12163275.8037115,6905765361.38452,2466906164.632116,-2454742888.8284044,NaN,NaN
Madagascar,MDG,2018,40.6792367739003,122204658.2396576,1327761912.004564,540123411.9780024,-417918753.7383449,0.1050551842008762,NaN
Madagascar,MDG,2019,41.2280359804659,129003752.242219,1228137433.32291,506336942.8999398,-377333190.6577208,0.1428438453691297,NaN
Madagascar,MDG,2020,48.6688787870257,159048644.00824,869651490.333909,423249629.7001727,-264200985.6919327,0.1946813348314599,NaN
Madagascar,MDG,2021,40.5985672740871,216294330.733068,1092032654.52529,443349611.9024491,-227055281.16938108,0.2653496754703468,NaN
Madagascar,MDG,2022,33.4457627248485,238536313.547957,1537557190.02669,514247729.53517467,-275711415.98721766,0.3006300190554656,NaN
Madagascar,MDG,2023,25.4088742537233,257473795.53901,1258666581.48362,319813008.9628107,-62339213.42380071,0.713768150312867,NaN
Madagascar,MDG,2024,28.1454427636837,294407364.214468,1267585132.51254,356767447.9522811,-62360083.73781312,0.8445717833035623,NaN
Malawi,MWI,2018,34.8470712349364,55772025.9432225,389147294.351358,135606434.87144536,-79834408.92822286,0.1211977460897894,NaN
Malawi,MWI,2019,37.8905208351677,41938215.856577,458760727.081088,173826828.8782265,-131888613.02164948,0.1632355085579328,NaN
Malawi,MWI,2020,59.5039124130031,148759067.535652,587222564.47346,349420400.43367827,-200661332.89802623,0.2198579670869678,NaN
Malawi,MWI,2021,56.5155443826429,149631311.174314,594342694.432789,335896009.2571585,-186264698.08284453,0.2961187685248586,NaN
Malawi,MWI,2022,35.3804179471772,144996410.645126,962531726.138176,340547747.5818657,-195551336.9367397,0.3236351413698777,NaN
Malawi,MWI,2023,35.2052133376494,149694572.937472,1005065747.92051,353835540.7390571,-204140967.8015852,0.7525425845055445,NaN
Malawi,MWI,2024,37.5366832319697,161059368.788851,894567006.929496,335790783.68883735,-174731414.89998636,0.8895857031590906,NaN
Malaysia,MYS,2018,32.5769968604456,2832647002.386038,44601873163.20565,14529950820.07743,-11697303817.691393,6.381452401473112,2.470508307084183
Malaysia,MYS,2019,35.3781039114518,2996040655.54914,43710611539.4453,15463985570.756,-12467944915.20686,9.530679442141052,2.521292623681702
Malaysia,MYS,2020,45.0032202452186,3178141446.83369,33380568101.6563,15022330581.89357,-11844189135.05988,14.32950446097113,2.588837180633032
Malaysia,MYS,2021,47.3832894903418,3369710400.66212,37079568385.0852,17569519229.674175,-14199808829.012054,21.40914006838454,2.670677799607073
Malaysia,MYS,2022,44.8704533120365,3645691083.92323,45244981915.5869,20301628486.47278,-16655937402.54955,28.66301408689891,2.756339581036384
Malaysia,MYS,2023,43.0782065081591,4031605416.8443,52196494026.1565,22485313486.606625,-18453708069.762325,84.98478032299245,2.722405396412475
Malaysia,MYS,2024,42.6062462891842,4623972785.3425,56370777859.882,24017472450.11024,-19393499664.767742,96.5197435625254,2.689778840406456
Maldives,MDV,2018,29.6063282244796,56993655.3414786,1337675902.45795,396036718.2614703,-339043062.91999173,1.437182674550315,0.0
Maldives,MDV,2019,35.1965064293006,58504099.1079011,1336235182.68602,470308101.9846616,-411804002.8767605,2.0365049808755,0.0
Maldives,MDV,2020,27.4867528502356,30647968.6725032,740306819.503893,203486305.81047484,-172838337.13797164,2.886502744008936,0.0
Maldives,MDV,2021,40.6406568357941,34416440.3066148,1091793191.53026,443711924.3263772,-409295484.0197624,4.092304188862201,0.0
Maldives,MDV,2022,37.6946370320144,37093337.253048,1622864797.48903,611732994.9338254,-574639657.6807773,5.912277439163536,0.0
Maldives,MDV,2023,31.96586021261,43631151.6364851,1687966809.16114,539573110.6517034,-495941959.0152183,12.88436025869601,0.0
Maldives,MDV,2024,33.4261243960915,46894839.099987,1892067583.38275,632444864.0796403,-585550024.9796532,14.5694048861828,0.0
Mali,MLI,2018,44.0456417939867,223000683.7332201,2113009728.03853,930688695.8839434,-707688012.1507233,0.1813714022584476,NaN
Mali,MLI,2019,43.4027986782739,220395072.110118,2245662242.90266,974680262.2810518,-754285190.1709337,0.2460948819541983,NaN
Mali,MLI,2020,44.3366280847476,209123986.783301,2049098520.04153,908501189.9208804,-699377203.1375794,0.3338539800204786,NaN
Mali,MLI,2021,36.1375793552926,205261863.99554,2433189669.65975,879295847.7380741,-674033983.742534,0.4528462780764231,NaN
Mali,MLI,2022,33.0901569372428,191174100.901045,2349211880.56785,777357898.0682546,-586183797.1672096,0.4781696306723849,NaN
Mali,MLI,2023,30.1505452917866,181275112.993886,2336048293.88938,704331298.8871257,-523056185.8932397,1.193483354588718,NaN
Mali,MLI,2024,11.711928229731,172162628.145431,1797894705.04455,210568137.5009516,-38405509.355520576,1.4069665801793,NaN
Malta,MLT,2018,78.6793405076688,237706120.2251829,11309530481.07095,8898263997.020405,-8660557876.795221,NaN,NaN
Malta,MLT,2019,77.7822937855781,278829367.314661,12209297113.5688,9496671350.030191,-9217841982.71553,NaN,NaN
Malta,MLT,2020,80.9240364935437,252497723.105343,12841893852.3281,10392178867.520136,-10139681144.414791,NaN,NaN
Malta,MLT,2021,79.6963284743168,272802371.464646,12594895122.4148,10037668987.755404,-9764866616.290758,NaN,NaN
Malta,MLT,2022,77.2751005619868,344540179.215639,14364987123.9955,11100558245.78398,-10756018066.56834,NaN,NaN
Malta,MLT,2023,76.7406593546181,399659940.587866,16339724521.2108,12539212334.305384,-12139552393.717518,NaN,NaN
Malta,MLT,2024,75.1625100374333,448442444.622663,17400763254.042,13078850427.409325,-12630407982.78666,NaN,NaN
Marshall Islands,MHL,2018,7.25879691052633,153720.0,55750437.0198252,4046810.999999999,-3893090.999999999,0.682312876300541,0.0
Marshall Islands,MHL,2019,35.0018593222096,117460.26,59642337.8764729,20875927.199999977,-20758466.93999997,0.949950392212991,0.0
Marshall Islands,MHL,2020,45.654316216781,107759.7,62823082.080151,28681448.550000016,-28573688.850000016,1.293178418954132,0.0
Marshall Islands,MHL,2021,43.6618914768898,92862.0,73146764.6492236,31937261.0,-31844399.0,1.844248149470113,0.0
Marshall Islands,MHL,2022,26.6179650206691,374566.258192062,58556117.9977492,15586447.006102605,-15211880.747910542,2.312961538643498,0.0
Marshall Islands,MHL,2023,26.7608843701222,317697.240561247,60060977.6950657,16072848.792541418,-15755151.551980171,5.030967883192671,0.0
Marshall Islands,MHL,2024,27.5048264230876,317697.240561247,64214338.0641572,17662042.22328111,-17344344.982719865,6.093934064733421,0.0
Mauritania,MRT,2018,59.3275281898899,21015783.37649191,682481300.390554,404899285.87993306,-383883502.5034412,0.4107471895672882,NaN
Mauritania,MRT,2019,55.9567113476143,12491887.7217513,793481588.709861,444006202.1908411,-431514314.4690898,0.5733979093693985,NaN
Mauritania,MRT,2020,53.1820710251857,11965726.2293928,795835958.361092,423242044.6195632,-411276318.3901704,0.8006397591233836,NaN
Mauritania,MRT,2021,53.3685257359248,11416545.4927849,792868434.260751,423142194.3904729,-411725648.897688,1.117399241737998,NaN
Mauritania,MRT,2022,47.7520373022453,9289928.73041225,943008664.318987,450305849.1490078,-441015920.4185956,1.268670032464442,NaN
Mauritania,MRT,2023,47.5846479859223,5904239.59707943,955736803.408298,454783993.5737449,-448879753.97666544,3.235251009534143,NaN
Mauritania,MRT,2024,45.1250056005594,2831044.32957438,1048065826.13319,472939762.7401511,-470108718.4105767,3.848615943337245,NaN
Mauritius,MUS,2018,37.5182020091767,130468883.8650492,2145851515.41018,805084906.3685708,-674616022.5035216,1.489146486592352,NaN
Mauritius,MUS,2019,36.2092205299427,139721652.516411,2070984742.06985,749887432.397537,-610165779.8811259,2.17988526333438,NaN
Mauritius,MUS,2020,46.4734356696251,124993261.384986,1307417479.32906,607601821.1894248,-482608559.8044388,3.185983258329252,NaN
